column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
bfcl/bfcl-live-parallel-2-0-2,26,0,0.0,0.9461538461538462,0.14204757932784146,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.14204757932784146,0,0
bfcl/bfcl-live-parallel-multiple-8-7-0,26,0,0.0,0.6923076923076923,0.3730570970148351,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
bfcl/bfcl-live-relevance-10-10-0,26,0,0.0,0.23846153846153847,0.323534474535586,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
bfcl/bfcl-live-simple-123-79-0,26,0,0.0,0.32307692307692304,0.39643380697615777,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
bfcl/bfcl-live-simple-173-99-7,26,0,0.0,0.9076923076923078,0.20925339244208374,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.20925339244208374,0,0
bfcl/bfcl-live-simple-177-103-0,26,0,0.0,0.9538461538461539,0.13931361750980642,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.13931361750980642,0,0
bfcl/bfcl-live-simple-2-2-0,26,0,0.0,0.9615384615384616,0.12427303401079624,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12427303401079624,0,0
bfcl/bfcl-live-simple-210-117-2,26,0,0.0,0.9692307692307692,0.15384615384615383,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.15384615384615383,0,0
bfcl/bfcl-live-simple-222-117-14,26,0,0.0,0.9307692307692309,0.17490487693695494,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.17490487693695494,0,0
bfcl/bfcl-live-simple-248-130-0,26,0,0.0,0.8307692307692308,0.2811641058845702,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
bfcl/bfcl-live-simple-41-17-1,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bfcl/bfcl-live-simple-8-3-4,26,0,0.0,0.9769230769230769,0.06389710663783132,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.06389710663783132,0,0
bfcl/bfcl-multiple-105,26,0,0.0,0.9769230769230769,0.11538461538461536,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.11538461538461536,0,0
bfcl/bfcl-multiple-112,26,0,0.0,0.9923076923076923,0.03846153846153845,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03846153846153845,0,0
bfcl/bfcl-multiple-147,26,0,0.0,0.1846153846153846,0.24129826371320187,0.0,0.0,0.35000000000000003,0.0,0.8,identity,0.0,0.35000000000000003,0,0
bfcl/bfcl-multiple-150,26,0,0.0,0.9692307692307692,0.0910166120476864,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0910166120476864,0,0
bfcl/bfcl-multiple-16,26,0,0.0,0.9692307692307692,0.07216024245882198,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.07216024245882198,0,0
bfcl/bfcl-multiple-170,26,0,0.0,0.9692307692307693,0.12015768732164081,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.12015768732164081,0,0
bfcl/bfcl-multiple-190,26,0,0.0,0.676923076923077,0.3422860840197998,0.7,0.4,1.0,0.0,1.0,identity,0.7,0.6,0,0
bfcl/bfcl-parallel-147,26,0,0.0,0.7461538461538463,0.33076923076923076,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
bfcl/bfcl-parallel-170,26,0,0.0,0.9307692307692308,0.19955571955496687,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.19955571955496687,0,0
bfcl/bfcl-parallel-19,26,0,0.0,0.03076923076923077,0.12015768732164085,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.12015768732164085,0,0
bfcl/bfcl-parallel-33,26,0,0.0,0.9153846153846155,0.18541493527990693,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.18541493527990693,0,0
bfcl/bfcl-parallel-5,26,0,0.0,0.8999999999999999,0.23696802770383635,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.23696802770383635,0,0
bfcl/bfcl-parallel-7,26,0,0.0,0.9615384615384616,0.0788226981996892,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.0788226981996892,0,0
bfcl/bfcl-parallel-84,26,0,0.0,0.5230769230769231,0.3885947981635412,0.5,0.2,0.95,0.0,1.0,identity,0.5,0.75,0,0
bfcl/bfcl-parallel-multiple-13,26,0,0.0,0.7999999999999999,0.29871519752227077,1.0,0.65,1.0,0.0,1.0,identity,1.0,0.35,0,0
bfcl/bfcl-parallel-multiple-130,26,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
bfcl/bfcl-parallel-multiple-155,26,0,0.0,0.9692307692307692,0.0910166120476864,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0910166120476864,0,0
bfcl/bfcl-parallel-multiple-159,26,0,0.0,0.9461538461538462,0.17148843699698424,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.17148843699698424,0,0
bfcl/bfcl-parallel-multiple-24,26,0,0.0,0.9923076923076923,0.03846153846153845,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03846153846153845,0,0
bfcl/bfcl-parallel-multiple-67,26,0,0.0,0.9615384615384616,0.0788226981996892,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.0788226981996892,0,0
bfcl/bfcl-parallel-multiple-90,26,0,0.0,0.9692307692307693,0.07216024245882198,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.07216024245882198,0,0
bfcl/bfcl-simple-java-39,26,0,0.0,0.9769230769230769,0.08461538461538463,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.08461538461538463,0,0
bfcl/bfcl-simple-java-70,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bfcl/bfcl-simple-java-73,26,0,0.0,0.8692307692307693,0.1834901606442548,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
bfcl/bfcl-simple-javascript-42,26,0,0.0,0.8384615384615385,0.3138800886631256,1.0,0.8500000000000001,1.0,0.0,1.0,identity,1.0,0.1499999999999999,0,0
bfcl/bfcl-simple-javascript-7,26,0,0.0,0.8769230769230769,0.2721816309685251,1.0,0.8500000000000001,1.0,0.0,1.0,identity,1.0,0.1499999999999999,0,0
bfcl/bfcl-simple-python-12,26,0,0.0,0.9692307692307692,0.0910166120476864,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.0910166120476864,0,0
bfcl/bfcl-simple-python-14,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bfcl/bfcl-simple-python-149,26,0,0.0,0.9923076923076923,0.03846153846153845,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03846153846153845,0,0
bfcl/bfcl-simple-python-161,26,0,0.0,0.9307692307692308,0.1658758357911371,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.1658758357911371,0,0
bfcl/bfcl-simple-python-169,26,0,0.0,0.9538461538461538,0.10088366960464615,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.10088366960464615,0,0
bfcl/bfcl-simple-python-2,26,0,0.0,0.9769230769230769,0.08461538461538463,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.08461538461538463,0,0
bfcl/bfcl-simple-python-265,26,0,0.0,0.9076923076923078,0.2234744468666761,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2234744468666761,0,0
bfcl/bfcl-simple-python-282,26,0,0.0,0.9153846153846155,0.20132695889695998,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.20132695889695998,0,0
bfcl/bfcl-simple-python-296,26,0,0.0,0.9538461538461538,0.10088366960464616,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.10088366960464616,0,0
bfcl/bfcl-simple-python-325,26,0,0.0,0.9384615384615385,0.13323467750529824,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.13323467750529824,0,0
bfcl/bfcl-simple-python-332,26,0,0.0,0.9923076923076923,0.03846153846153845,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.03846153846153845,0,0
bfcl/bfcl-simple-python-367,26,0,0.0,0.6923076923076923,0.3730570970148351,0.8,0.4,1.0,0.0,1.0,identity,0.8,0.6,0,0
bfcl/bfcl-simple-python-87,26,0,0.0,0.9538461538461539,0.13931361750980642,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.13931361750980642,0,0
bigcodebench/bigcodebench_100,26,0,0.0,0.044230769230769226,0.15084819360798757,0.0,0.0,0.0,0.0,0.75,identity,0.0,0.15084819360798757,0,0
bigcodebench/bigcodebench_1003,24,2,0.07692307692307693,0.6798611666666666,0.3748450020210205,0.75,0.65000025,1.0,0.0,1.0,identity,0.75,0.34999975000000005,0,0
bigcodebench/bigcodebench_1004,25,1,0.038461538461538464,0.65866664,0.3606512991427459,0.666667,0.4,1.0,0.0,1.0,identity,0.666667,0.6,0,0
bigcodebench/bigcodebench_1006,23,3,0.11538461538461539,0.37753621739130433,0.39841501038478616,0.333333,0.0,0.7083335,0.0,1.0,identity,0.333333,0.7083335,0,0
bigcodebench/bigcodebench_1008,22,4,0.15384615384615385,0.43333331818181814,0.4594957743730311,0.225,0.0,1.0,0.0,1.0,identity,0.225,1.0,0,0
bigcodebench/bigcodebench_1012,24,2,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bigcodebench/bigcodebench_1013,26,0,0.0,0.589102576923077,0.43384935746605136,0.7083335,0.0,1.0,0.0,1.0,identity,0.7083335,1.0,0,0
bigcodebench/bigcodebench_1015,23,3,0.11538461538461539,0.041304347826086954,0.11670491766495258,0.0,0.0,0.0,0.0,0.5,identity,0.0,0.11670491766495258,0,0
bigcodebench/bigcodebench_1019,23,3,0.11538461538461539,0.06449273913043477,0.1691341994414925,0.0,0.0,0.0,0.0,0.75,identity,0.0,0.1691341994414925,0,0
bigcodebench/bigcodebench_1020,23,3,0.11538461538461539,0.9391304347826087,0.20796975205393733,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.20796975205393733,0,0
bigcodebench/bigcodebench_1022,23,3,0.11538461538461539,0.2992753913043478,0.3949096252819437,0.0,0.0,0.666667,0.0,1.0,identity,0.0,0.666667,0,0
bigcodebench/bigcodebench_1039,24,2,0.07692307692307693,0.11458333333333333,0.23913000590102074,0.0,0.0,0.0,0.0,0.75,identity,0.0,0.23913000590102074,0,0
bigcodebench/bigcodebench_1040,23,3,0.11538461538461539,0.6905797391304348,0.38293381920756026,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
bigcodebench/bigcodebench_1042,23,3,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bigcodebench/bigcodebench_1053,23,3,0.11538461538461539,0.3985507391304348,0.43818117062498224,0.25,0.0,1.0,0.0,1.0,identity,0.25,1.0,0,0
bixbench/bix-1-q1,19,7,0.2692307692307692,0.010526315789473684,0.044659375653887216,0.0,0.0,0.0,0.0,0.2,identity,0.0,0.044659375653887216,0,0
bixbench/bix-10-q2,19,7,0.2692307692307692,0.22894736842105262,0.28622579855113117,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
bixbench/bix-10-q5,19,7,0.2692307692307692,0.07894736842105263,0.13210421471590664,0.0,0.0,0.2,0.0,0.5,identity,0.0,0.2,0,0
bixbench/bix-10-q7,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-12-q3,19,7,0.2692307692307692,0.43596489473684213,0.3629099126631109,0.4,0.2,0.775,0.0,1.0,identity,0.4,0.575,0,0
bixbench/bix-12-q4,19,7,0.2692307692307692,0.40263157894736845,0.38813782285302456,0.25,0.0,0.8,0.0,1.0,identity,0.25,0.8,0,0
bixbench/bix-12-q5,19,7,0.2692307692307692,0.5973684210526315,0.42934273029294634,0.8,0.1,1.0,0.0,1.0,identity,0.8,0.9,0,0
bixbench/bix-13-q5,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-16-q1,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-16-q3,19,7,0.2692307692307692,0.02368421052631579,0.06952549901906793,0.0,0.0,0.0,0.0,0.25,identity,0.0,0.06952549901906793,0,0
bixbench/bix-17-q2,19,7,0.2692307692307692,0.7815789473684212,0.28340529204089804,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
bixbench/bix-18-q2,19,7,0.2692307692307692,0.9578947368421052,0.17863750261554887,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.17863750261554887,0,0
bixbench/bix-20-q2,19,7,0.2692307692307692,0.20350878947368423,0.23703699116395513,0.2,0.0,0.25,0.0,0.8,identity,0.2,0.25,0,0
bixbench/bix-20-q3,19,7,0.2692307692307692,0.15,0.16059101370939324,0.2,0.0,0.25,0.0,0.5,identity,0.2,0.25,0,0
bixbench/bix-22-q1,19,7,0.2692307692307692,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
bixbench/bix-22-q4,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-24-q2,18,8,0.3076923076923077,0.7333333333333334,0.25117012580873904,0.7333335000000001,0.6,1.0,0.2,1.0,identity,0.7333335000000001,0.4,0,0
bixbench/bix-24-q6,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-25-q1,19,7,0.2692307692307692,0.07105263157894737,0.1873048384134131,0.0,0.0,0.0,0.0,0.75,identity,0.0,0.1873048384134131,0,0
bixbench/bix-27-q5,19,7,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-28-q2,19,7,0.2692307692307692,0.10526315789473684,0.3068922049918579,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3068922049918579,0,0
bixbench/bix-28-q3,19,7,0.2692307692307692,0.12894736842105264,0.3066438828904425,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3066438828904425,0,0
bixbench/bix-28-q6,19,7,0.2692307692307692,0.021052631578947368,0.08931875130777443,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.08931875130777443,0,0
bixbench/bix-29-q2,19,7,0.2692307692307692,0.03859647368421053,0.09256770525084436,0.0,0.0,0.0,0.0,0.333333,identity,0.0,0.09256770525084436,0,0
bixbench/bix-3-q5,19,7,0.2692307692307692,0.7982456315789473,0.2473777433853806,1.0,0.6333335,1.0,0.2,1.0,identity,1.0,0.3666665,0,0
bixbench/bix-30-q1,18,8,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-30-q3,19,7,0.2692307692307692,0.6850877368421052,0.3605103073664567,0.8,0.45,1.0,0.0,1.0,identity,0.8,0.55,0,0
bixbench/bix-30-q5,19,7,0.2692307692307692,0.9578947368421052,0.08153649149910348,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.08153649149910348,0,0
bixbench/bix-31-q3,18,8,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
bixbench/bix-33-q6,19,7,0.2692307692307692,0.8947368421052632,0.3068922049918579,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3068922049918579,0,0
bixbench/bix-35-q4,18,8,0.3076923076923077,0.8444444444444444,0.26666668981483693,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
